RegionID,SizeRank,RegionName,RegionType,StateName,date,zhvi,year,month,year_month
27,17,Maryland,state,,2023-09-30,414192.9751542466,2023,9,2023-09
32,18,Missouri,state,,2023-09-30,246197.60007081777,2023,9,2023-09
60,19,Wisconsin,state,,2023-09-30,294929.6963994557,2023,9,2023-09
10,20,Colorado,state,,2023-09-30,555984.2262883269,2023,9,2023-09
31,21,Minnesota,state,,2023-09-30,331648.6498904898,2023,9,2023-09
51,22,South Carolina,state,,2023-09-30,296015.335331408,2023,9,2023-09
4,23,Alabama,state,,2023-09-30,228986.1325524821,2023,9,2023-09
25,24,Louisiana,state,,2023-09-30,215976.22796951883,2023,9,2023-09
24,25,Kentucky,state,,2023-09-30,212711.7319429556,2023,9,2023-09
46,26,Oregon,state,,2023-09-30,499246.3723781863,2023,9,2023-09
45,27,Oklahoma,state,,2023-09-30,207044.0751578462,2023,9,2023-09
11,28,Connecticut,state,,2023-09-30,383567.35010795854,2023,9,2023-09
55,30,Utah,state,,2023-09-30,517227.06022444,2023,9,2023-09
19,31,Iowa,state,,2023-09-30,213732.8965708703,2023,9,2023-09
42,32,Nevada,state,,2023-09-30,427168.79721758206,2023,9,2023-09
6,33,Arkansas,state,,2023-09-30,207743.63893645696,2023,9,2023-09
34,34,Mississippi,state,,2023-09-30,186066.37277804143,2023,9,2023-09
23,35,Kansas,state,,2023-09-30,223210.17262291105,2023,9,2023-09
41,36,New Mexico,state,,2023-09-30,298230.6679836356,2023,9,2023-09
38,37,Nebraska,state,,2023-09-30,257947.5746073241,2023,9,2023-09
20,38,Idaho,state,,2023-09-30,458126.6834368327,2023,9,2023-09
61,39,West Virginia,state,,2023-09-30,160132.04251095108,2023,9,2023-09
18,40,Hawaii,state,,2023-09-30,835267.8732258318,2023,9,2023-09
39,41,New Hampshire,state,,2023-09-30,459051.5806403786,2023,9,2023-09
28,42,Maine,state,,2023-09-30,389755.3140518458,2023,9,2023-09
50,43,Rhode Island,state,,2023-09-30,447346.1934264656,2023,9,2023-09
35,44,Montana,state,,2023-09-30,442383.0405078299,2023,9,2023-09
13,45,Delaware,state,,2023-09-30,384027.2306457791,2023,9,2023-09
52,46,South Dakota,state,,2023-09-30,297976.0355431198,2023,9,2023-09
37,47,North Dakota,state,,2023-09-30,259802.9095168452,2023,9,2023-09
3,48,Alaska,state,,2023-09-30,361678.47886745393,2023,9,2023-09
12,49,District of Columbia,state,,2023-09-30,625803.5188065786,2023,9,2023-09
58,50,Vermont,state,,2023-09-30,388914.5995273084,2023,9,2023-09
62,51,Wyoming,state,,2023-09-30,335891.44570805825,2023,9,2023-09
9,0,California,state,,2023-10-31,761469.9004876994,2023,10,2023-10
54,1,Texas,state,,2023-10-31,312056.2559777499,2023,10,2023-10
14,2,Florida,state,,2023-10-31,399153.297767692,2023,10,2023-10
43,3,New York,state,,2023-10-31,447319.5749878474,2023,10,2023-10
47,4,Pennsylvania,state,,2023-10-31,264858.5986177221,2023,10,2023-10
21,5,Illinois,state,,2023-10-31,257598.82562227407,2023,10,2023-10
44,6,Ohio,state,,2023-10-31,219988.5465884237,2023,10,2023-10
16,7,Georgia,state,,2023-10-31,333730.18839224696,2023,10,2023-10
36,8,North Carolina,state,,2023-10-31,330322.55380119925,2023,10,2023-10
30,9,Michigan,state,,2023-10-31,238313.4466651299,2023,10,2023-10
40,10,New Jersey,state,,2023-10-31,500535.3268491722,2023,10,2023-10
56,11,Virginia,state,,2023-10-31,385544.07330269326,2023,10,2023-10
59,12,Washington,state,,2023-10-31,586168.1318144855,2023,10,2023-10
8,13,Arizona,state,,2023-10-31,432394.93383937865,2023,10,2023-10
26,14,Massachusetts,state,,2023-10-31,610324.6792448503,2023,10,2023-10
53,15,Tennessee,state,,2023-10-31,323975.78405892715,2023,10,2023-10
22,16,Indiana,state,,2023-10-31,234403.72328284784,2023,10,2023-10
27,17,Maryland,state,,2023-10-31,414687.47382264753,2023,10,2023-10
32,18,Missouri,state,,2023-10-31,246799.906011223,2023,10,2023-10
60,19,Wisconsin,state,,2023-10-31,295730.7598204841,2023,10,2023-10
10,20,Colorado,state,,2023-10-31,557197.9841724067,2023,10,2023-10
31,21,Minnesota,state,,2023-10-31,331793.95761785284,2023,10,2023-10
51,22,South Carolina,state,,2023-10-31,296825.8640293865,2023,10,2023-10
4,23,Alabama,state,,2023-10-31,228800.2356176266,2023,10,2023-10
25,24,Louisiana,state,,2023-10-31,214972.0830241292,2023,10,2023-10
24,25,Kentucky,state,,2023-10-31,213387.82590041915,2023,10,2023-10
46,26,Oregon,state,,2023-10-31,499565.6920693528,2023,10,2023-10
45,27,Oklahoma,state,,2023-10-31,207507.72656289875,2023,10,2023-10
11,28,Connecticut,state,,2023-10-31,387131.1381049985,2023,10,2023-10
55,30,Utah,state,,2023-10-31,518756.27241381904,2023,10,2023-10
19,31,Iowa,state,,2023-10-31,214054.50783683956,2023,10,2023-10
42,32,Nevada,state,,2023-10-31,429418.5307160937,2023,10,2023-10
6,33,Arkansas,state,,2023-10-31,207785.4658734332,2023,10,2023-10
34,34,Mississippi,state,,2023-10-31,185887.8646710961,2023,10,2023-10
23,35,Kansas,state,,2023-10-31,223846.2943313635,2023,10,2023-10
41,36,New Mexico,state,,2023-10-31,299406.5929843401,2023,10,2023-10
38,37,Nebraska,state,,2023-10-31,258086.15871903487,2023,10,2023-10
20,38,Idaho,state,,2023-10-31,459593.6847717212,2023,10,2023-10
61,39,West Virginia,state,,2023-10-31,160081.48995272737,2023,10,2023-10
18,40,Hawaii,state,,2023-10-31,834890.968112959,2023,10,2023-10
39,41,New Hampshire,state,,2023-10-31,462765.06310577824,2023,10,2023-10
28,42,Maine,state,,2023-10-31,392264.060346012,2023,10,2023-10
50,43,Rhode Island,state,,2023-10-31,449988.383366317,2023,10,2023-10
35,44,Montana,state,,2023-10-31,443496.7967899106,2023,10,2023-10
13,45,Delaware,state,,2023-10-31,385519.0594552544,2023,10,2023-10
52,46,South Dakota,state,,2023-10-31,297705.6442412266,2023,10,2023-10
37,47,North Dakota,state,,2023-10-31,258892.9902435753,2023,10,2023-10
3,48,Alaska,state,,2023-10-31,361247.1879666224,2023,10,2023-10
12,49,District of Columbia,state,,2023-10-31,624939.5000982006,2023,10,2023-10
58,50,Vermont,state,,2023-10-31,390843.7755092538,2023,10,2023-10
62,51,Wyoming,state,,2023-10-31,337162.18946351804,2023,10,2023-10
9,0,California,state,,2023-11-30,765957.4774683389,2023,11,2023-11
54,1,Texas,state,,2023-11-30,311547.68098047224,2023,11,2023-11
14,2,Florida,state,,2023-11-30,400100.3674942819,2023,11,2023-11
43,3,New York,state,,2023-11-30,448862.3127979181,2023,11,2023-11
47,4,Pennsylvania,state,,2023-11-30,265412.0291832246,2023,11,2023-11
21,5,Illinois,state,,2023-11-30,258469.93035995023,2023,11,2023-11
44,6,Ohio,state,,2023-11-30,220625.483724025,2023,11,2023-11
16,7,Georgia,state,,2023-11-30,334649.79143472546,2023,11,2023-11
36,8,North Carolina,state,,2023-11-30,331319.9676446805,2023,11,2023-11
30,9,Michigan,state,,2023-11-30,238759.42506879385,2023,11,2023-11
40,10,New Jersey,state,,2023-11-30,503411.4955526733,2023,11,2023-11
56,11,Virginia,state,,2023-11-30,386594.9420679917,2023,11,2023-11
59,12,Washington,state,,2023-11-30,587067.9599977339,2023,11,2023-11
8,13,Arizona,state,,2023-11-30,433764.9401512277,2023,11,2023-11
26,14,Massachusetts,state,,2023-11-30,613732.9770005895,2023,11,2023-11
53,15,Tennessee,state,,2023-11-30,324831.3122689209,2023,11,2023-11
22,16,Indiana,state,,2023-11-30,234525.998172091,2023,11,2023-11
27,17,Maryland,state,,2023-11-30,414696.8105858077,2023,11,2023-11
32,18,Missouri,state,,2023-11-30,246991.63130571207,2023,11,2023-11
60,19,Wisconsin,state,,2023-11-30,295975.0640577926,2023,11,2023-11
10,20,Colorado,state,,2023-11-30,557514.4773258958,2023,11,2023-11
31,21,Minnesota,state,,2023-11-30,331704.4451021069,2023,11,2023-11
51,22,South Carolina,state,,2023-11-30,297598.03867441346,2023,11,2023-11
4,23,Alabama,state,,2023-11-30,228843.49377799392,2023,11,2023-11
25,24,Louisiana,state,,2023-11-30,214138.57564710116,2023,11,2023-11
24,25,Kentucky,state,,2023-11-30,214216.0874564296,2023,11,2023-11
46,26,Oregon,state,,2023-11-30,499236.7135195824,2023,11,2023-11
45,27,Oklahoma,state,,2023-11-30,208135.052144625,2023,11,2023-11
11,28,Connecticut,state,,2023-11-30,389780.19980013854,2023,11,2023-11
55,30,Utah,state,,2023-11-30,519843.7703474309,2023,11,2023-11
19,31,Iowa,state,,2023-11-30,214242.0889490001,2023,11,2023-11
42,32,Nevada,state,,2023-11-30,431405.485734052,2023,11,2023-11
6,33,Arkansas,state,,2023-11-30,208043.84025151,2023,11,2023-11
34,34,Mississippi,state,,2023-11-30,185213.9026287076,2023,11,2023-11
23,35,Kansas,state,,2023-11-30,223993.92424309545,2023,11,2023-11
41,36,New Mexico,state,,2023-11-30,300292.1735466497,2023,11,2023-11
38,37,Nebraska,state,,2023-11-30,258119.2093991852,2023,11,2023-11
20,38,Idaho,state,,2023-11-30,460051.4615962077,2023,11,2023-11
61,39,West Virginia,state,,2023-11-30,160196.63583852048,2023,11,2023-11
18,40,Hawaii,state,,2023-11-30,834386.2888183296,2023,11,2023-11
39,41,New Hampshire,state,,2023-11-30,464938.61489487457,2023,11,2023-11
28,42,Maine,state,,2023-11-30,393905.8828764889,2023,11,2023-11
50,43,Rhode Island,state,,2023-11-30,452025.8814134115,2023,11,2023-11
35,44,Montana,state,,2023-11-30,443848.177960502,2023,11,2023-11
13,45,Delaware,state,,2023-11-30,387157.7729974968,2023,11,2023-11
52,46,South Dakota,state,,2023-11-30,297571.0847578318,2023,11,2023-11
37,47,North Dakota,state,,2023-11-30,257776.12705738156,2023,11,2023-11
3,48,Alaska,state,,2023-11-30,360295.1655964844,2023,11,2023-11
12,49,District of Columbia,state,,2023-11-30,622612.4752789916,2023,11,2023-11
58,50,Vermont,state,,2023-11-30,391494.9269693916,2023,11,2023-11
62,51,Wyoming,state,,2023-11-30,337565.2085393221,2023,11,2023-11
9,0,California,state,,2023-12-31,768814.6040162792,2023,12,2023-12
54,1,Texas,state,,2023-12-31,310919.48576800415,2023,12,2023-12
14,2,Florida,state,,2023-12-31,400945.6043472517,2023,12,2023-12
43,3,New York,state,,2023-12-31,450551.7158814641,2023,12,2023-12
47,4,Pennsylvania,state,,2023-12-31,265865.5376501357,2023,12,2023-12
21,5,Illinois,state,,2023-12-31,259119.47897219445,2023,12,2023-12
44,6,Ohio,state,,2023-12-31,221064.8260657808,2023,12,2023-12
16,7,Georgia,state,,2023-12-31,335253.2965890772,2023,12,2023-12
36,8,North Carolina,state,,2023-12-31,331826.8785484971,2023,12,2023-12
30,9,Michigan,state,,2023-12-31,239024.4527833601,2023,12,2023-12
40,10,New Jersey,state,,2023-12-31,506139.7725111077,2023,12,2023-12
56,11,Virginia,state,,2023-12-31,387374.9046112349,2023,12,2023-12
59,12,Washington,state,,2023-12-31,587580.8367342328,2023,12,2023-12
8,13,Arizona,state,,2023-12-31,434455.7030105733,2023,12,2023-12
26,14,Massachusetts,state,,2023-12-31,616353.3592130356,2023,12,2023-12
53,15,Tennessee,state,,2023-12-31,325255.6100211284,2023,12,2023-12
22,16,Indiana,state,,2023-12-31,234496.05918261717,2023,12,2023-12
27,17,Maryland,state,,2023-12-31,414714.2386863302,2023,12,2023-12
32,18,Missouri,state,,2023-12-31,247008.5818332792,2023,12,2023-12
60,19,Wisconsin,state,,2023-12-31,295683.080848416,2023,12,2023-12
10,20,Colorado,state,,2023-12-31,557308.9852412177,2023,12,2023-12
31,21,Minnesota,state,,2023-12-31,331302.7821548085,2023,12,2023-12
51,22,South Carolina,state,,2023-12-31,298120.66209031583,2023,12,2023-12
4,23,Alabama,state,,2023-12-31,228774.41115746272,2023,12,2023-12
25,24,Louisiana,state,,2023-12-31,213432.4831473413,2023,12,2023-12
24,25,Kentucky,state,,2023-12-31,214862.3379729643,2023,12,2023-12
46,26,Oregon,state,,2023-12-31,498871.1280523508,2023,12,2023-12
45,27,Oklahoma,state,,2023-12-31,208791.25722237505,2023,12,2023-12
11,28,Connecticut,state,,2023-12-31,391977.6935104293,2023,12,2023-12
55,30,Utah,state,,2023-12-31,520301.8639795192,2023,12,2023-12
19,31,Iowa,state,,2023-12-31,214338.92036943967,2023,12,2023-12
42,32,Nevada,state,,2023-12-31,433328.0843462839,2023,12,2023-12
6,33,Arkansas,state,,2023-12-31,208175.9714176925,2023,12,2023-12
34,34,Mississippi,state,,2023-12-31,184737.69802795444,2023,12,2023-12
23,35,Kansas,state,,2023-12-31,223743.3376556358,2023,12,2023-12
41,36,New Mexico,state,,2023-12-31,300841.98558052216,2023,12,2023-12
38,37,Nebraska,state,,2023-12-31,258252.83863095337,2023,12,2023-12
20,38,Idaho,state,,2023-12-31,459995.6420693638,2023,12,2023-12
61,39,West Virginia,state,,2023-12-31,160439.2975510926,2023,12,2023-12
18,40,Hawaii,state,,2023-12-31,833672.457978488,2023,12,2023-12
39,41,New Hampshire,state,,2023-12-31,466173.4905673274,2023,12,2023-12
28,42,Maine,state,,2023-12-31,394760.1405705756,2023,12,2023-12
50,43,Rhode Island,state,,2023-12-31,454116.3285149136,2023,12,2023-12
35,44,Montana,state,,2023-12-31,443692.1531307015,2023,12,2023-12
13,45,Delaware,state,,2023-12-31,388225.3070800209,2023,12,2023-12
52,46,South Dakota,state,,2023-12-31,297177.56979384244,2023,12,2023-12
37,47,North Dakota,state,,2023-12-31,256415.66985710515,2023,12,2023-12
3,48,Alaska,state,,2023-12-31,359374.32857813407,2023,12,2023-12
12,49,District of Columbia,state,,2023-12-31,619926.4654334852,2023,12,2023-12
58,50,Vermont,state,,2023-12-31,390867.2012395185,2023,12,2023-12
62,51,Wyoming,state,,2023-12-31,337211.63643568294,2023,12,2023-12
9,0,California,state,,2024-01-31,769356.0826111259,2024,1,2024-01
54,1,Texas,state,,2024-01-31,310713.0464961225,2024,1,2024-01
14,2,Florida,state,,2024-01-31,401662.51311002346,2024,1,2024-01
43,3,New York,state,,2024-01-31,452342.2409058854,2024,1,2024-01
47,4,Pennsylvania,state,,2024-01-31,266387.2528807057,2024,1,2024-01
21,5,Illinois,state,,2024-01-31,259594.017242573,2024,1,2024-01
44,6,Ohio,state,,2024-01-31,221487.22195979516,2024,1,2024-01
16,7,Georgia,state,,2024-01-31,335704.0756192057,2024,1,2024-01
36,8,North Carolina,state,,2024-01-31,332119.4227227129,2024,1,2024-01
30,9,Michigan,state,,2024-01-31,239367.1277860805,2024,1,2024-01
40,10,New Jersey,state,,2024-01-31,508689.0296338096,2024,1,2024-01
56,11,Virginia,state,,2024-01-31,387997.8376183937,2024,1,2024-01
59,12,Washington,state,,2024-01-31,588050.0801274228,2024,1,2024-01
8,13,Arizona,state,,2024-01-31,434738.0623614599,2024,1,2024-01
26,14,Massachusetts,state,,2024-01-31,618037.7399601098,2024,1,2024-01
53,15,Tennessee,state,,2024-01-31,325361.4270139987,2024,1,2024-01
22,16,Indiana,state,,2024-01-31,234991.5154296093,2024,1,2024-01
27,17,Maryland,state,,2024-01-31,414787.3549503206,2024,1,2024-01
32,18,Missouri,state,,2024-01-31,247179.0700604311,2024,1,2024-01
60,19,Wisconsin,state,,2024-01-31,295700.11412668513,2024,1,2024-01
10,20,Colorado,state,,2024-01-31,556878.4312200256,2024,1,2024-01
31,21,Minnesota,state,,2024-01-31,331040.9752645689,2024,1,2024-01
51,22,South Carolina,state,,2024-01-31,298456.31786870566,2024,1,2024-01
4,23,Alabama,state,,2024-01-31,228497.26535489163,2024,1,2024-01
25,24,Louisiana,state,,2024-01-31,212482.6876357242,2024,1,2024-01
24,25,Kentucky,state,,2024-01-31,215036.22342084197,2024,1,2024-01
46,26,Oregon,state,,2024-01-31,498628.1086156383,2024,1,2024-01
45,27,Oklahoma,state,,2024-01-31,209168.7415320878,2024,1,2024-01
11,28,Connecticut,state,,2024-01-31,393882.6731166609,2024,1,2024-01
55,30,Utah,state,,2024-01-31,519868.23864592594,2024,1,2024-01
19,31,Iowa,state,,2024-01-31,214382.87092084787,2024,1,2024-01
42,32,Nevada,state,,2024-01-31,434955.059274025,2024,1,2024-01
6,33,Arkansas,state,,2024-01-31,208142.9627157479,2024,1,2024-01
34,34,Mississippi,state,,2024-01-31,184414.2527764174,2024,1,2024-01
23,35,Kansas,state,,2024-01-31,223608.8729316223,2024,1,2024-01
41,36,New Mexico,state,,2024-01-31,301354.68275834725,2024,1,2024-01
38,37,Nebraska,state,,2024-01-31,258793.38869724705,2024,1,2024-01
20,38,Idaho,state,,2024-01-31,459453.9590406402,2024,1,2024-01
61,39,West Virginia,state,,2024-01-31,160647.8507707865,2024,1,2024-01
18,40,Hawaii,state,,2024-01-31,833929.9764429526,2024,1,2024-01
39,41,New Hampshire,state,,2024-01-31,466942.665211015,2024,1,2024-01
28,42,Maine,state,,2024-01-31,395081.93392093736,2024,1,2024-01
50,43,Rhode Island,state,,2024-01-31,455442.34922280064,2024,1,2024-01
35,44,Montana,state,,2024-01-31,444174.6340319425,2024,1,2024-01
13,45,Delaware,state,,2024-01-31,388676.6035182827,2024,1,2024-01
52,46,South Dakota,state,,2024-01-31,297391.4539892608,2024,1,2024-01
37,47,North Dakota,state,,2024-01-31,255697.5251517612,2024,1,2024-01
3,48,Alaska,state,,2024-01-31,359588.2641548926,2024,1,2024-01
12,49,District of Columbia,state,,2024-01-31,617211.233949701,2024,1,2024-01
58,50,Vermont,state,,2024-01-31,390120.8877847379,2024,1,2024-01
62,51,Wyoming,state,,2024-01-31,336692.4243855481,2024,1,2024-01
9,0,California,state,,2024-02-29,769200.4123741668,2024,2,2024-02
54,1,Texas,state,,2024-02-29,310983.1057096215,2024,2,2024-02
14,2,Florida,state,,2024-02-29,402401.8167958847,2024,2,2024-02
43,3,New York,state,,2024-02-29,454553.4802101894,2024,2,2024-02
47,4,Pennsylvania,state,,2024-02-29,267241.40032069123,2024,2,2024-02
21,5,Illinois,state,,2024-02-29,260651.4435856073,2024,2,2024-02
44,6,Ohio,state,,2024-02-29,222287.03102417765,2024,2,2024-02
16,7,Georgia,state,,2024-02-29,336395.13201412425,2024,2,2024-02
36,8,North Carolina,state,,2024-02-29,332541.62344687566,2024,2,2024-02
30,9,Michigan,state,,2024-02-29,240305.3599759548,2024,2,2024-02
40,10,New Jersey,state,,2024-02-29,512281.6817531409,2024,2,2024-02
56,11,Virginia,state,,2024-02-29,389081.8282190361,2024,2,2024-02
59,12,Washington,state,,2024-02-29,589159.6209867081,2024,2,2024-02
8,13,Arizona,state,,2024-02-29,435275.4557644574,2024,2,2024-02
26,14,Massachusetts,state,,2024-02-29,620095.997787956,2024,2,2024-02
53,15,Tennessee,state,,2024-02-29,325743.4123051753,2024,2,2024-02
22,16,Indiana,state,,2024-02-29,236032.99711340797,2024,2,2024-02
27,17,Maryland,state,,2024-02-29,415835.2795888758,2024,2,2024-02
32,18,Missouri,state,,2024-02-29,247858.62263382785,2024,2,2024-02
60,19,Wisconsin,state,,2024-02-29,296619.64257286466,2024,2,2024-02
10,20,Colorado,state,,2024-02-29,556971.916912824,2024,2,2024-02
31,21,Minnesota,state,,2024-02-29,331269.4296505284,2024,2,2024-02
51,22,South Carolina,state,,2024-02-29,299019.36344771326,2024,2,2024-02
4,23,Alabama,state,,2024-02-29,228411.6995081001,2024,2,2024-02
25,24,Louisiana,state,,2024-02-29,212233.1002110864,2024,2,2024-02
24,25,Kentucky,state,,2024-02-29,215386.7156626247,2024,2,2024-02
46,26,Oregon,state,,2024-02-29,498816.9529842832,2024,2,2024-02
45,27,Oklahoma,state,,2024-02-29,209605.58218421345,2024,2,2024-02
11,28,Connecticut,state,,2024-02-29,396246.39036554383,2024,2,2024-02
55,30,Utah,state,,2024-02-29,520014.6170388628,2024,2,2024-02
19,31,Iowa,state,,2024-02-29,214819.6686403191,2024,2,2024-02
42,32,Nevada,state,,2024-02-29,436727.6451088404,2024,2,2024-02
6,33,Arkansas,state,,2024-02-29,208487.5690158748,2024,2,2024-02
34,34,Mississippi,state,,2024-02-29,184751.1631355208,2024,2,2024-02
23,35,Kansas,state,,2024-02-29,224140.7302186523,2024,2,2024-02
41,36,New Mexico,state,,2024-02-29,301973.57094433205,2024,2,2024-02
38,37,Nebraska,state,,2024-02-29,259691.21162813972,2024,2,2024-02
20,38,Idaho,state,,2024-02-29,460044.6109278624,2024,2,2024-02
61,39,West Virginia,state,,2024-02-29,161171.8065214759,2024,2,2024-02
18,40,Hawaii,state,,2024-02-29,833811.2123543596,2024,2,2024-02
39,41,New Hampshire,state,,2024-02-29,468778.716412016,2024,2,2024-02
28,42,Maine,state,,2024-02-29,396051.7362789175,2024,2,2024-02
50,43,Rhode Island,state,,2024-02-29,457038.2942938524,2024,2,2024-02
35,44,Montana,state,,2024-02-29,446111.0185585138,2024,2,2024-02
13,45,Delaware,state,,2024-02-29,388547.4609416197,2024,2,2024-02
52,46,South Dakota,state,,2024-02-29,298349.00421021256,2024,2,2024-02
37,47,North Dakota,state,,2024-02-29,255809.54367305324,2024,2,2024-02
3,48,Alaska,state,,2024-02-29,360571.8859104808,2024,2,2024-02
12,49,District of Columbia,state,,2024-02-29,616253.3008797357,2024,2,2024-02
58,50,Vermont,state,,2024-02-29,389627.5917361936,2024,2,2024-02
62,51,Wyoming,state,,2024-02-29,336943.8309830534,2024,2,2024-02
9,0,California,state,,2024-03-31,770710.3253432965,2024,3,2024-03
54,1,Texas,state,,2024-03-31,311885.7195352655,2024,3,2024-03
14,2,Florida,state,,2024-03-31,403279.7689388684,2024,3,2024-03
43,3,New York,state,,2024-03-31,457528.31204309646,2024,3,2024-03
47,4,Pennsylvania,state,,2024-03-31,268601.86257811025,2024,3,2024-03
21,5,Illinois,state,,2024-03-31,262568.7646438134,2024,3,2024-03
44,6,Ohio,state,,2024-03-31,223872.6937731294,2024,3,2024-03
16,7,Georgia,state,,2024-03-31,337746.6860350328,2024,3,2024-03
36,8,North Carolina,state,,2024-03-31,333918.97976047226,2024,3,2024-03
30,9,Michigan,state,,2024-03-31,242185.74433873128,2024,3,2024-03
40,10,New Jersey,state,,2024-03-31,517260.7701178341,2024,3,2024-03
56,11,Virginia,state,,2024-03-31,391207.4677649685,2024,3,2024-03
59,12,Washington,state,,2024-03-31,591850.6925423901,2024,3,2024-03
8,13,Arizona,state,,2024-03-31,436586.7722149703,2024,3,2024-03
26,14,Massachusetts,state,,2024-03-31,623792.774218398,2024,3,2024-03
53,15,Tennessee,state,,2024-03-31,327112.85071212164,2024,3,2024-03
22,16,Indiana,state,,2024-03-31,237808.85818853028,2024,3,2024-03
27,17,Maryland,state,,2024-03-31,418194.3587984142,2024,3,2024-03
32,18,Missouri,state,,2024-03-31,249027.09102294545,2024,3,2024-03
60,19,Wisconsin,state,,2024-03-31,299028.2030234284,2024,3,2024-03
10,20,Colorado,state,,2024-03-31,557723.5436260718,2024,3,2024-03
31,21,Minnesota,state,,2024-03-31,332448.68238838523,2024,3,2024-03
51,22,South Carolina,state,,2024-03-31,300186.9551264664,2024,3,2024-03
4,23,Alabama,state,,2024-03-31,229163.31398601248,2024,3,2024-03
25,24,Louisiana,state,,2024-03-31,212551.9741226626,2024,3,2024-03
24,25,Kentucky,state,,2024-03-31,216292.9503077212,2024,3,2024-03
46,26,Oregon,state,,2024-03-31,499771.705871585,2024,3,2024-03
45,27,Oklahoma,state,,2024-03-31,210328.5491976836,2024,3,2024-03
11,28,Connecticut,state,,2024-03-31,399607.5751040953,2024,3,2024-03
55,30,Utah,state,,2024-03-31,521359.1770542816,2024,3,2024-03
19,31,Iowa,state,,2024-03-31,216031.30622053752,2024,3,2024-03
42,32,Nevada,state,,2024-03-31,438753.61057118553,2024,3,2024-03
6,33,Arkansas,state,,2024-03-31,209529.2378423561,2024,3,2024-03
34,34,Mississippi,state,,2024-03-31,185818.63859270365,2024,3,2024-03
23,35,Kansas,state,,2024-03-31,225657.69170881467,2024,3,2024-03
41,36,New Mexico,state,,2024-03-31,303549.4705254408,2024,3,2024-03
38,37,Nebraska,state,,2024-03-31,261118.91251184768,2024,3,2024-03
20,38,Idaho,state,,2024-03-31,461814.46005282295,2024,3,2024-03
61,39,West Virginia,state,,2024-03-31,162451.81931262577,2024,3,2024-03
18,40,Hawaii,state,,2024-03-31,836473.2713917173,2024,3,2024-03
39,41,New Hampshire,state,,2024-03-31,472170.8906610164,2024,3,2024-03
28,42,Maine,state,,2024-03-31,398189.3958137419,2024,3,2024-03
50,43,Rhode Island,state,,2024-03-31,459777.7142770416,2024,3,2024-03
35,44,Montana,state,,2024-03-31,448783.6588191218,2024,3,2024-03
13,45,Delaware,state,,2024-03-31,389238.2117490101,2024,3,2024-03
52,46,South Dakota,state,,2024-03-31,300399.7507272931,2024,3,2024-03
37,47,North Dakota,state,,2024-03-31,257228.60835371015,2024,3,2024-03
3,48,Alaska,state,,2024-03-31,362124.6613766381,2024,3,2024-03
12,49,District of Columbia,state,,2024-03-31,616479.292012256,2024,3,2024-03
58,50,Vermont,state,,2024-03-31,390811.61481492873,2024,3,2024-03
62,51,Wyoming,state,,2024-03-31,338152.7633563324,2024,3,2024-03
9,0,California,state,,2024-04-30,774643.1977838961,2024,4,2024-04
54,1,Texas,state,,2024-04-30,312771.429686021,2024,4,2024-04
14,2,Florida,state,,2024-04-30,403970.8528769587,2024,4,2024-04
43,3,New York,state,,2024-04-30,461164.5949026903,2024,4,2024-04
47,4,Pennsylvania,state,,2024-04-30,270317.8357539693,2024,4,2024-04
21,5,Illinois,state,,2024-04-30,265043.8865119195,2024,4,2024-04
44,6,Ohio,state,,2024-04-30,225906.5899983645,2024,4,2024-04
16,7,Georgia,state,,2024-04-30,339430.72840562154,2024,4,2024-04
36,8,North Carolina,state,,2024-04-30,335740.6341808333,2024,4,2024-04
30,9,Michigan,state,,2024-04-30,244495.83447616815,2024,4,2024-04
40,10,New Jersey,state,,2024-04-30,522923.6445491575,2024,4,2024-04
56,11,Virginia,state,,2024-04-30,394087.99480042537,2024,4,2024-04
59,12,Washington,state,,2024-04-30,595427.0612372303,2024,4,2024-04
8,13,Arizona,state,,2024-04-30,438191.7999783641,2024,4,2024-04
26,14,Massachusetts,state,,2024-04-30,628916.6967478062,2024,4,2024-04
53,15,Tennessee,state,,2024-04-30,329143.0720566651,2024,4,2024-04
22,16,Indiana,state,,2024-04-30,239662.0644608791,2024,4,2024-04
27,17,Maryland,state,,2024-04-30,421218.5613304836,2024,4,2024-04
32,18,Missouri,state,,2024-04-30,250439.3268103636,2024,4,2024-04
60,19,Wisconsin,state,,2024-04-30,302270.19176276965,2024,4,2024-04
10,20,Colorado,state,,2024-04-30,559083.0713938273,2024,4,2024-04
31,21,Minnesota,state,,2024-04-30,333907.2442032771,2024,4,2024-04
51,22,South Carolina,state,,2024-04-30,301688.58974679763,2024,4,2024-04
4,23,Alabama,state,,2024-04-30,230541.99355500776,2024,4,2024-04
25,24,Louisiana,state,,2024-04-30,213526.15755672075,2024,4,2024-04
24,25,Kentucky,state,,2024-04-30,218179.28189577148,2024,4,2024-04
46,26,Oregon,state,,2024-04-30,500882.4279444691,2024,4,2024-04
45,27,Oklahoma,state,,2024-04-30,211392.26464870383,2024,4,2024-04
11,28,Connecticut,state,,2024-04-30,403344.1906827606,2024,4,2024-04
55,30,Utah,state,,2024-04-30,522935.2639740545,2024,4,2024-04
19,31,Iowa,state,,2024-04-30,217722.85214006933,2024,4,2024-04
42,32,Nevada,state,,2024-04-30,441400.01093955495,2024,4,2024-04
6,33,Arkansas,state,,2024-04-30,211106.22607402527,2024,4,2024-04
